_id,medicine_name,alternative_match_key,brand,brand_normalized,brand_strictness,category_tags[0],category_tags[1],category_tags[2],category_tags[3],category_tags[4],category_tags[5],category_tags[6],category_tags[7],category_tags[8],category_tags[9],category_tags[10],category_tags[11],category_tags[12],category_tags[13],category_tags[14],category_tags[15],category_tags[16],composition,created_at,dosage,dosage_unit,dosage_value,enrichment_model,enrichment_prompt_type,enrichment_prompt_version,enrichment_source,evital_enriched,evital_medicine_id,form,form_group,formulation_modifier,identifier_type,is_active,item_category,item_type,last_enriched_at,llm_enriched,manually_reviewed,manufacturer,normalized_composition,pack_size.pack_size_raw,pack_size.pack_size_value,pack_size.pack_size_unit,pack_size.packing_type,pack_size.packing_size_description,pack_size.sellable_unit,pack_size.units_per_sellable,pack_size.sellable_unit_type,primary_benefit,primary_category_id,schedule,search_aliases[0],search_aliases[1],search_aliases[2],search_aliases[3],search_aliases[4],search_aliases[5],search_aliases[6],search_aliases[7],search_aliases[8],search_aliases[9],search_aliases[10],search_aliases[11],search_aliases[12],search_aliases[13],search_aliases[14],search_aliases[15],search_aliases[16],search_aliases[17],variant,brand_token_count,brand_tokens[0],brand_tokens[1],brand_tokens[2],brand_tokens[3],brand_tokens[4],brand_tokens[5],brand_tokens[6],brand_tokens[7],brand_tokens[8],brand_tokens[9],brand_tokens[10],brand_tokens[11],brand_tokens[12],last_evital_enriched_at,sale_discount,_phantom_deactivated_job_id,updated_at,composition_salts[0],composition_salts[1],composition_salts[2],composition_salts[3],composition_salts[4],composition_salts[5],composition_salts[6],composition_salts[7],composition_salts[8],composition_salts[9],composition_salts[10],composition_salts[11],composition_salts[12],composition_salts[13],composition_salts[14],composition_salts[15],composition_salts[16],composition_salts[17],composition_salts[18],composition_salts[19],composition_salts[20],composition_salts[21],composition_salts[22],composition_salts[23],composition_salts[24],composition_salts[25],composition_salts[26],composition_salts[27],composition_salts[28],composition_salts[29],composition_salts[30],composition_salts[31],composition_salts[32],composition_salts[33],composition_salts[34],composition_salts[35],composition_salts[36],composition_salts[37],composition_salts[38],composition_salts[39],composition_salts[40],composition_salts[41],composition_salts[42],composition_salts[43],composition_salts[44],composition_salts[45],composition_salts[46],composition_salts[47],composition_salts[48],composition_salts[49],dosage_components[0].value,dosage_components[1].value,dosage_components[2].value,dosage_components[3].value,dosage_components[4].value,dosage_components[5].value,dosage_components[6].value,dosage_components[7].value,dosage_components[8].value,dosage_components[9].value,dosage_components[10].value,dosage_components[11].value,dosage_components[12].value,dosage_components[13].value,dosage_components[14].value,dosage_components[15].value,dosage_components[16].value,dosage_components[17].value,dosage_components[18].value,dosage_components[19].value,dosage_components[20].value,dosage_components[21].value,dosage_components[22].value,dosage_components[23].value,dosage_components[24].value,dosage_components[25].value,dosage_components[26].value,dosage_components[27].value,dosage_components[28].value,dosage_components[29].value,dosage_components[30].value,dosage_components[31].value,dosage_components[32].value,dosage_components[33].value,dosage_components[34].value,dosage_components[35].value,dosage_components[36].value,dosage_components[37].value,dosage_components[38].value,dosage_components[39].value,dosage_components[40].value,dosage_components[41].value,dosage_components[42].value,dosage_components[43].value,dosage_components[44].value,dosage_components[45].value,dosage_components[46].value,dosage_components[47].value,dosage_components[48].value,dosage_components[49].value,dosage_components[50].value,dosage_components[0].unit,dosage_components[1].unit,dosage_components[2].unit,dosage_components[3].unit,dosage_components[4].unit,dosage_components[5].unit,dosage_components[6].unit,dosage_components[7].unit,dosage_components[8].unit,dosage_components[9].unit,dosage_components[10].unit,dosage_components[11].unit,dosage_components[12].unit,dosage_components[13].unit,dosage_components[14].unit,dosage_components[15].unit,dosage_components[16].unit,dosage_components[17].unit,dosage_components[18].unit,dosage_components[19].unit,dosage_components[20].unit,dosage_components[21].unit,dosage_components[22].unit,dosage_components[23].unit,dosage_components[24].unit,dosage_components[25].unit,dosage_components[26].unit,dosage_components[27].unit,dosage_components[28].unit,dosage_components[29].unit,dosage_components[30].unit,dosage_components[31].unit,dosage_components[32].unit,dosage_components[33].unit,dosage_components[34].unit,dosage_components[35].unit,dosage_components[36].unit,dosage_components[37].unit,dosage_components[38].unit,dosage_components[39].unit,dosage_components[40].unit,dosage_components[41].unit,dosage_components[42].unit,dosage_components[43].unit,dosage_components[44].unit,dosage_components[45].unit,dosage_components[46].unit,dosage_components[47].unit,dosage_components[48].unit,dosage_components[49].unit,dosage_components[50].unit,dosage_pattern,dosage_pattern_with_units,composition_recovery_attempted_at,composition_recovery_job_id,composition_status,composition_indexed,composition_indexed_at,composition_indexed_reason,composition_recovery_at,composition_source,composition_source_confidence,composition_source_job_id,composition_source_urls[0],composition_source_urls[1],composition_source_urls[2],pack_size,manufacturer_name,mrp,price,pack_size_details,packing_size,size,packing,slug,sibling_origin,_sweep_job_id,_phantom_salvage_job_id,salt_content_id,_llm_refresh_at,_llm_refresh_job_id,composition_recovery_from_id
69c2bf888430176520811350,Ace Proxyvon CR Tablet,,Ace Proxyvon CR,ace proxyvon cr,,pain relief,analgesic,muscle pain,body pain,dard,back pain,joint pain,painkiller,,,,,,,,,,,2026-03-24T16:44:56.466338+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,Tablet,C,CR,brand_name,false,drug,medicine,2026-03-27T08:59:43.187358+00:00,true,false,,,,,,,,,,,pain relief,,H,ace proxyvon cr,proxyvon cr,ace proxyvon,aceproxyvoncr,aceproxyvon,proxyvoncr,,,,,,,,,,,,,,3,ace,proxyvon,cr,,,,,,,,,,,2026-03-26T20:34:05.571025+00:00,0,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf888430176520811351,Ace-Proxyvon SP Tablet,,Ace-Proxyvon SP,ace-proxyvon sp,,pain relief,analgesic,anti inflammatory,muscle pain,joint pain,back pain,swelling,dard,pain killer,orthopedic pain,,,,,,,,,2026-03-24T16:44:56.695109+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,Tablet,C,SP,brand_name,false,drug,medicine,2026-03-27T08:59:48.625255+00:00,true,false,,,,,,,,,,,pain and inflammation relief,,H,proxyvon sp,ace-proxyvonsp,ace-proxyvon sp,ace-proxyvon,proxyvonsp,aceproxyvon,aceproxyvonsp,ace proxyvon sp,ace proxyvon,,,,,,,,,,,2,ace-proxyvon,sp,,,,,,,,,,,,2026-03-26T20:34:06.585387+00:00,0,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf8b8430176520811353,Acemiz Plus Suspension,,Acemiz Plus,acemiz plus,,pain relief,fever,bukhar,dard,analgesic,antipyretic,children fever,children pain,pediatric pain relief,pediatric fever relief,,,,,,,,,2026-03-24T16:44:59.032624+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,Suspension,A,Plus,brand_name,false,otc,medicine,2026-03-27T08:59:53.573106+00:00,true,false,,,,,,,,,,,fever and pain relief,,OTC,acemiz plus suspension,acemiz plus,acemiz +,acemizplus,acemizplus suspension,acemiz+,,,,,,,,,,,,,,2,acemiz,plus,,,,,,,,,,,,2026-03-26T20:34:07.597265+00:00,0,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf8b8430176520811354,Acemiz MR Tablet,aceclofenac 100mg + chlorzoxazone 250mg + paracetamol 325mg,Acemiz MR,acemiz mr,,aceclofenac,chlorzoxazone,paracetamol,pain relief,muscle relaxant,analgesic,nsaid,fever,pain,dard,muscle pain,back pain,,,,,,Aceclofenac (100mg) + Paracetamol (325mg) + Chlorzoxazone (250mg),2026-03-24T16:44:59.607543+00:00,,mg,100,gpt-5.4,allopathic,2.0,evital+llm,true,YX8MF9JxtYW6P9dKWjdh8Q==,Tablet,C,MR,brand_name,true,drug,medicine,2026-03-24T16:44:59.607477+00:00,true,false,Lupin Ltd,aceclofenac 100mg + chlorzoxazone 250mg + paracetamol 325mg,10 Tablet,10,tablet,strip,1 Strip of  10 Tablet,strip,10,countable,pain and muscle spasm relief,819,H,acemiz mr tablet,acemizmr tablet,acemiz mr 250,acemiz,acemiz mr,acemiz mr 325,acemiz mr 100,acemizmr,,,,,,,,,,,,2,acemiz,mr,,,,,,,,,,,,,,,2026-05-05T18:49:43.485052+00:00,aceclofenac,chlorzoxazone,paracetamol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,250,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,mg,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100/250/325,100mg+250mg+325mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf96843017652081135f,Acitrom 0.5 Tablet,nicoumalone 0.5mg,Acitrom,acitrom,,nicoumalone,anticoagulant,blood thinner,clot prevention,thrombosis,stroke prevention,heart valve,dvt,pulmonary embolism,clotting disorder,,,,,,,,Nicoumalone (0.5mg),2026-03-24T16:45:10.515352+00:00,0.5mg,mg,0.5,gpt-5.4,allopathic,2.0,evital+llm,true,vBLX9GBw8mpmiSNPomk7Og==,Tablet,C,,brand_name,true,drug,medicine,2026-03-24T16:45:10.515289+00:00,true,false,Abbott Healthcare Pvt Ltd,nicoumalone 0.5mg,10 Tablet,10,tablet,strip,1 Strip of  10 Tablet,strip,10,countable,blood clot prevention,819,H,acitrom 0.5mg,acitrom tablet,aci trom,acitrom 0.5,acitrom,acitrom05,acitrom0.5,acitrom 500mcg,,,,,,,,,,,,1,acitrom,,,,,,,,,,,,,,,,2026-05-06T08:25:10.610353+00:00,nicoumalone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf9d8430176520811365,Acivir 200 DT Tablet,acyclovir 200mg,Acivir DT,acivir dt,,acyclovir,antiviral,herpes,viral infection,cold sores,genital herpes,shingles,chickenpox,infection,virus,herpes ki dawai,,,,,,,Acyclovir (200mg),2026-03-24T16:45:17.070601+00:00,200mg,mg,200,gpt-5.4,allopathic,2.0,evital+llm,true,zz4GwLI/24MasCpRPZUsJw==,Tablet,C,DT,brand_name,true,drug,medicine,2026-03-24T16:45:17.070490+00:00,true,false,Cipla Ltd,acyclovir 200mg,10 Tablet,10,tablet,strip,1 Strip of  10 Tablet,strip,10,countable,viral infection treatment,819,H,acivir dt 200,acivir dt 200mg,acivir 200 dt,acivir dt,acivir 200,acivir,acivir200dt,acivirdt,acivirdt200,,,,,,,,,,,2,acivir,dt,,,,,,,,,,,,,,,2026-05-06T08:25:10.610353+00:00,acyclovir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,200mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bfa2843017652081136b,Acne OC Sebum Regulating Moisturizer,,Acne OC Sebum Regulating Moisturizer,acne oc sebum regulating moisturizer,,acne,oily skin,sebum control,moisturizer,oil free moisturizer,acne prone skin,skin care,face moisturizer,pimples,zit care,,,,,,,,,2026-03-24T16:45:22.952212+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,,J,,brand_name,false,otc,medicine,2026-03-27T08:59:59.229163+00:00,true,false,,,,,,,,,,,oil control and moisturization for acne-prone skin,,OTC,acneoc,acne oc,acne-oc,acneoc moisturizer,acne oc sebum regulating moisturizer,acne-oc moisturizer,acne oc moisturizer,acne oc sebum regulating,acneocsebumregulatingmoisturizer,,,,,,,,,,,5,acne,oc,sebum,regulating,moisturizer,,,,,,,,,2026-03-26T20:34:09.097985+00:00,0,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bfab8430176520811373,Acnesol NC Gel,clindamycin 1% + nicotinamide 4%,Acnesol NC,acnesol nc,,clindamycin,nicotinamide,acne,pimples,acne treatment,topical antibiotic,anti acne,skin infection,oily skin,muhase,pimple gel,bacterial acne,,,,,,Clindamycin (1%w/w) + Nicotinamide (4%w/w),2026-03-24T16:45:31.528751+00:00,,%,1,gpt-5.4,allopathic,2.0,evital+llm,true,pS367HeJCxY35JEouk2D5g==,Gel,D,NC,brand_name,true,drug,medicine,2026-03-24T16:45:31.528708+00:00,true,false,Systopic Laboratories Pvt Ltd,clindamycin 1% + nicotinamide 4%,20 Gm,20,gm,tube,1 Tube of  20 Gm,tube,20,measurement,acne and pimple treatment,819,H,acnesol nc gel,acnesolnc,acnesol nc,acnesol,acnesol gel,acnesol n c,,,,,,,,,,,,,,2,acnesol,nc,,,,,,,,,,,,,,,2026-05-05T18:49:43.485052+00:00,clindamycin,nicotinamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/4,1%+4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bfae8430176520811375,Acnestar Face Wash,,Acnestar,acnestar,,acne,pimples,face wash,oil control,skin cleansing,acne care,oily skin,muhase,skin care,,,,,,,,,,2026-03-24T16:45:34.441413+00:00,,,,gpt-5.4,allopathic,2.0,evital+llm,true,90DJAEUm0CaZL6rWfIG1xg==,otc,,,brand_name,true,otc,medicine,2026-03-24T16:45:34.441366+00:00,true,false,Mankind Pharma Ltd,,50 Gm,50,gm,tube,1 Tube of  50 Gm,tube,50,measurement,acne and oily skin cleansing,844,OTC,acnestar face wash,acne star face wash,acnestar,acnestar wash,acnestarfacewash,acne star,,,,,,,,,,,,,,1,acnestar,,,,,,,,,,,,,,,,2026-03-31T11:09:09.461256+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bfb3843017652081137a,Acnestar S Soap,sulphonated surfactant 6.38%w/w,Acnestar S,acnestar s,,sulphonated surfactant,anti acne,acne,pimples,oily skin,skin cleansing,medicated soap,face acne,muhase,skin infection,seborrhea,acne care,,,,,,Sulphonated Surfactant (6.38%w/w),2026-03-24T16:45:39.033761+00:00,6.38%w/w,%w/w,6.38,gpt-5.4,allopathic,2.0,evital+llm,true,Zpw601obngFUPrl8jjST6g==,Soap,J,S,brand_name,true,otc,medicine,2026-03-24T16:45:39.033702+00:00,true,false,Mankind Pharma Ltd,sulphonated surfactant 6.38%w/w,75 Gm,75,gm,box,1 Box of  75 Gm,box,75,measurement,acne and oily skin care,641,OTC,acne star soap,acne star s,acnestar s,acnestar-s,acnestars,acnestar soap,acnestar s 6.38,acnestar s 6.38%w/w,acnestars6.38,acnestar s soap,acne star s soap,,,,,,,,,2,acnestar,s,,,,,,,,,,,,,,,2026-05-06T08:25:10.610353+00:00,sulphonated surfactant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%w/w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.38,6.38%w/w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bfb3843017652081137c,Acogut 300 ER Tablet,acotiamide 300mg,Acogut ER,acogut er,,acotiamide,prokinetic,functional dyspepsia,indigestion,bloating,gas,stomach discomfort,acidity,pet phoolna,apach,,,,,,,,Acotiamide (300mg),2026-03-24T16:45:39.676666+00:00,300mg,mg,300,gpt-5.4,allopathic,2.0,evital+llm,true,c3+p3qzImV4Z3nfyrg5NEA==,Tablet,C,ER,brand_name,true,drug,medicine,2026-03-24T16:45:39.676605+00:00,true,false,Lupin Ltd,acotiamide 300mg,10 Tablet,10,tablet,strip,1 Strip of  10 Tablet,strip,10,countable,indigestion and bloating relief,819,H,acoguter,acogut er,acogut er 300,acogut er 300mg,acogut 300 er,acogut,acogut 300,acogut300,acogut-300 er,acoguter300,,,,,,,,,,2,acogut,er,,,,,,,,,,,,,,,2026-05-06T08:25:10.610353+00:00,acotiamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,300mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bfb7843017652081137e,Acrotac 10 Capsule,acitretin 10mg,Acrotac,acrotac,,acitretin,retinoid,antipsoriatic,psoriasis,skin disease,skin treatment,scaly skin,chronic psoriasis,dermatology,prescription skin medicine,,,,,,,,Acitretin (10mg),2026-03-24T16:45:43.896533+00:00,10mg,mg,10,gpt-5.4,allopathic,2.0,evital+llm,true,yXaO/nC++QrUt0s+YrdbzQ==,Capsule,C,,brand_name,true,drug,medicine,2026-03-24T16:45:43.896403+00:00,true,false,Sun Pharmaceutical Industries Ltd,acitretin 10mg,20 Capsules,20,capsules,strip,1 Strip of  20 Capsules,strip,20,countable,psoriasis treatment,819,H,acrotac 10mg,acro tac,acrotac,acrotac 10,acrotac10,acrotac cap,acrotac capsule,acro tac 10,,,,,,,,,,,,1,acrotac,,,,,,,,,,,,,,,,2026-05-06T08:25:10.610353+00:00,acitretin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bfbc8430176520811383,Activelive-Gold Tablet,,Activelive-Gold,activelive-gold,,multivitamin,multimineral,nutritional supplement,health supplement,general weakness,fatigue,immunity support,daily wellness,,,,,,,,,,,2026-03-24T16:45:48.231918+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,Tablet,C,Gold,brand_name,false,otc,medicine,2026-03-27T09:00:06.150432+00:00,true,false,,,,,,,,,,,nutritional supplementation,,OTC,activelive gold,activelivegold,activelive-gold,activelive-gold gold,activelive-gold tablet,activelivegold tablet,activelive-goldgold,activelive gold tablet,,,,,,,,,,,,1,activelive-gold,,,,,,,,,,,,,2026-03-26T20:34:10.113075+00:00,20,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bfbc8430176520811384,Actitrax Nervo Capsule,,Actitrax Nervo,actitrax nervo,,neuropathy,nerve health,nerve pain,neurotropic,vitamin supplement,b12 supplement,methylcobalamin,peripheral neuropathy,,,,,,,,,,,2026-03-24T16:45:48.521712+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,Capsule,C,Nervo,brand_name,false,drug,medicine,2026-03-27T09:00:12.881137+00:00,true,false,,,,,,,,,,,nerve health support,,,actitrax nervo,actitrax nervo cap,actitraxnervo,actitraxnervo capsule,actitrax neuro,nervo actitrax,,,,,,,,,,,,,,2,actitrax,nervo,,,,,,,,,,,,2026-03-26T20:34:11.126320+00:00,0,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bfc0843017652081138a,Actrapid 100 IU/ml Flexpen,,Actrapid Flexpen,actrapid flexpen,,insulin,human insulin,short acting insulin,antidiabetic,diabetes,sugar,blood sugar control,sugar ki dawai,insulin injection,type 1 diabetes,type 2 diabetes,high blood sugar,,,,,,,2026-03-24T16:45:52.736746+00:00,100iu/ml,iu/ml,100,gpt-5.4,allopathic,2.0,llm_only,false,,Injection,E,Flexpen,brand_name,false,insulin_injectable,medicine,2026-03-27T09:00:18.912505+00:00,true,false,,,,,,,,,,,blood sugar control,,H,actrapid 100iu flexpen,actrapidflexpen100,actrapid 100 flexpen,actrapid insulin pen,actrapid flexpen,actrapid flexpen 100,actrapid fp,actrapidflexpen,actrapid penfill,actrapid flexpen 100iu/ml,actrapid100flexpen,,,,,,,,,2,actrapid,flexpen,,,,,,,,,,,,2026-03-26T20:34:12.141685+00:00,0,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bfc1843017652081138c,Actrapid HM Penfill 100iu/ml Injection (3ml),human insulin 100iu/ml,Actrapid HM Penfill,actrapid hm penfill,,human insulin,insulin,antidiabetic,diabetes,diabetes management,high blood sugar,sugar control,sugar ki dawai,blood sugar,glycemic control,,,,,,,,Human Insulin (100IU/ml),2026-05-08T06:09:21.858777+00:00,100IU/ml,iu/ml,100,gpt-5.4,allopathic,2.0,evital+llm,true,sYmCqnlHP/tgpX7tpdCy5A==,Injection,E,HM,brand_name,true,insulin_injectable,medicine,2026-04-29T08:30:57.595844+00:00,true,false,Novo Nordisk India Pvt Ltd,human insulin 100iu/ml,,,,,,,,,diabetes management,819,H,actrapidhm,actrapid hm penfill,actrapidpenfill,actrapidhmpenfill,actrapid 100,actrapidhmpenfill100,actrapid hm,actrapid hm 100,actrapid hm penfill 100,actrapid penfill,actrapid penfill 100,actrapid hm penfill 100iu/ml,,,,,,,,3,actrapid,hm,penfill,,,,,,,,,,,2026-04-29T08:24:27.712056+00:00,0,,2026-05-08T06:09:21.858777+00:00,human insulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iu/ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100iu/ml,,,,true,2026-05-12T12:16:11.391690+00:00,composition_needed_for_search,,,,,,,,5 Piece,Novo Nordisk India Pvt Ltd,2122.95,2122.95,,1 Box of  5 Piece,5,Box,actrapid-hm-penfill-100iuml-injection-3ml-M0083HP,track2_sibling_sweep,c320bb9d,,zupytfhYy3XCctyQqyiruQ==,,,
69bdb53584301765208112fb,3M Micropore Adhesive Tape 2.5cmx9.1m (1530-1),,Micropore,micropore,,adhesive tape,medical tape,surgical tape,wound care,dressing tape,first aid,bandage tape,skin tape,hospital supplies,otc,,,,,,,,,2026-03-20T20:59:33.006530+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,,J,,brand_name,false,otc,medicine,2026-03-27T09:00:30.496259+00:00,true,false,3M,,,,,,,,,,wound dressing fixation,,OTC,3m micropore,3m micropore 1530-1,micropore 2.5cm,micropore,micropore 2.5cmx9.1m,micropore tape,micropore 1530-1,3m micropore tape,,,,,,,,,,,,1,micropore,,,,,,,,,,,,,2026-03-26T20:34:14.156547+00:00,20,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69bdb53584301765208112fc,3M Surgical Paper Tape -(7.5cm X 9.14),,3M Surgical Paper Tape,3m surgical paper tape,,surgical tape,paper tape,medical tape,first aid,wound dressing,bandage fixation,adhesive tape,hospital supplies,skin friendly tape,dressing tape,,,,,,,,,2026-03-20T20:59:33.210661+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,,J,,brand_name,false,otc,medicine,2026-03-27T09:00:35.764904+00:00,true,false,3M,,,,,,,,,,wound dressing fixation,,OTC,surgical paper tape,3m surgical paper tape,paper tape 3m,3m paper tape,3msurgicalpapertape,3m surgical tape,3m tape,,,,,,,,,,,,,4,3m,surgical,paper,tape,,,,,,,,,,2026-03-26T20:34:15.386543+00:00,0,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
